 课程名 授课教师 通过制/百分制 点名/签到 最终得分 我的评价 平时任务 期末考核 开课单位
   百分制/绩点制 几乎每次都有点名（体育课基本都是这样吧 80-84/3.0-3.4 主要教授一些拳法和腿法，感觉还是有些用处的，老师不是很严格，平时上课较为轻松 平时没什么额外任务，拳法和腿法平常练习足矣，无需再自己额外练习 期末考试会在期末周前一周和二周进行，老师会给两次机会（每周一次），考核较简单，基本都能达到40分/45分，本人之所以绩点只有3.0纯纯由于体育课成绩占比，体测三项占了一大部分（1000,50，引体），本人体测太垃。 体育部
   百分制/绩点制 点名 75以下/2.5以下 内容实用,我绩点低是因为体测的问题,老师给分很好,上课也比较轻松 学习一些武术的动作套路,比较简单,运动量不大 做几个动作打分 体育部
 游泳初级 霍焰 百分制/绩点制 有签到，但偶尔请假见习不影响平时分，不需要假条 85-89/3.5-3.9 老师挺和蔼的，每节课教10分钟左右剩下自己练，大家基本都能学会  蛙泳200米，平时分和考试分基本都是满分 体育部
   百分制/绩点制 每次会统计人数 未出分 老师超亲切，有基础的会先让自己练，可以自己游很久 无 200米蛙泳无时间限制 体育部
   百分制/绩点制 点名 90-94/4.0 老师嘎嘎好！嘎嘎耐心嘎嘎温柔 任务不难，跟好老师就可以了 蛙泳200m，不难 体育部
  孟宪禹 百分制/绩点制 上课要点到，别缺勤，见习要到场说，请假要有假条 75-79/2.5-2.9 老师人很好说话，特别细心，教得很好，0基础也没问题，上课好好学认真练，难度不大的 上课学动作，然后自己练，前期分动作练，后期练距离，有基础的可以直接自己练 考核蛙泳200米，不限时间不限速度，但是太慢老师会指导 体育部
   百分制/绩点制 点名，每节课 90-94/4.0 老师非常非常好，历届的uu的评价都高，即使你是游泳新手，没有基础，老师会捞！分给的很好，教学也非常细致，相信选择他是不会后悔的！ 游泳 蛙泳200m，没有计时 体育部
   百分制/绩点制 节节课点名 未出分 对会的同学没啥难度，不会的同学基本期末都能过。 游泳，没啥强度可以划水。 200米蛙泳不限时 体育部
   百分制/绩点制 课前游泳馆内点名签到 85-89/3.5-3.9 老师教课很好，但是不加以课下练习的话，对于零基础的学生还是有一定难度 期末考试蛙泳二百米，无课下任务，学起来有困难的可以自己自愿课下去游泳馆联系 蛙泳二百米，游距占35分，游姿占10分 体育部
  徐振 百分制/绩点制 点名 85-89/3.5-3.9 对初学者友好，老师人很好   体育部
   百分制/绩点制 现场点名 未出分 老师是高大帅气的男老师，同学们下水进度比较快，第一节课就能下水，憋气、漂浮、蛙泳腿都各占一次课，后面就是不断练习，还可以去深水区，教会划手、转身、踩水 无，练习 浅水区或深水区来回游200m，不计时，完成即可，一学期下来都能学会 体育部
   百分制/绩点制 点名 95+ 老师人很好，很耐心 初级考核只考200米蛙泳 连续200米蛙泳 体育部
   百分制/绩点制 每节课点名 90-94/4.0 教蛙泳，老师很好，会手把手教，当年自己是新手也都学会了，给分不错 没有作业，学会游泳就行 初级游泳是蛙泳200米，简单，老师基本给满 体育部
  朱琳 百分制/绩点制 签到 95+ 老师给分很好，只要跟着学都能过  游完就专业课满分 体育部
   百分制/绩点制 签到 85-89/3.5-3.9 教的很好，可以多次“模拟”考试 无 游200m,简单 体育部
   百分制/绩点制 每节课都会点名 90-94/4.0 老师很可爱很好玩，我本身会游泳，老师也会帮忙纠正姿势、教新的泳姿，还会带着打水球玩游戏什么的 无 期末好像是一种泳姿游两个来回，只要中间不停游完专项基本都是满分 体育部
   百分制/绩点制 签到 未出分 如果会游泳就是自己游泳，考试也很简单游200米，签到就是自己打勾 无 200米蛙泳 体育部
 游泳高级 霍焰 百分制/绩点制 点名 90-94/4.0 老师人很好，女生生理期可以见习 无 200米蛙泳 体育部
   百分制/绩点制 体育课还能不点名？ 85-89/3.5-3.9 给分很好，老师也会指导，比较轻松 没有任务 蛙泳800m，爬泳/仰泳50m，基本完成就是满分 体育部
  孟宪禹 百分制/绩点制 点名 未出分 老师比较认真，但也就仅仅是陆地上，水下需要自己多练，最好开口问老师，毕竟自己的领悟能力有限，也比较耐心，说话利索不拖沓。 如果基础不行，课下可能就得花点儿时间去练泳姿 1000米任意泳姿+100米固定泳姿（自由泳和仰泳2选1） 体育部
   百分制/绩点制 点名 90-94/4.0 老师很认真且负责，人也帅很耐心 还可以，最后考试有难度 连续800m蛙游➕50m第二泳姿 体育部
  徐振 百分制/绩点制 点名 未出分 老师超nice超supportive，不过可能因为这学期老师排课都在同一天所以每次老师上课都很疲倦哈哈哈哈 游泳课平时一定要抽点时间去游泳馆，不然期末会很痛苦哈哈哈哈 蛙泳男1000女800，自由泳或仰泳50，只要练了都不难 体育部
   百分制/绩点制 每次都点名，可以申请观摩不下水休息，但是不能不去，会酌情扣分。 90-94/4.0 老师很认真，教的很不错，下水时间给足。没什么自由时间，一般一直在来回游泳，不太能偷懒，但是会早下课。对于体能要求高。如果不会也可以零基础学。 平时可以去额外练一练，如果期末想稳一点。 笔者男生蛙泳1000，自由泳50。自由泳会看泳姿打分，蛙泳要求完成，平蛙就行，游了45分钟，不是很累，但很无趣。 体育部
   百分制/绩点制 每节课课前点名 85-89/3.5-3.9 老师给分不错 无 200米蛙泳 体育部
  朱琳 百分制/绩点制 都有 未出分 老师给分很宽松，人非常风趣幽默。对于初学游泳者难度较大 教学训练，考试结束后会打水球 难度系数较大，可能需要提前加强练习 体育部
 羽毛球初级 刘翔宇 百分制/绩点制 每节课都要点名，不能请假，请假扣一分，旷课扣两分，晚来可以补签 85-89/3.5-3.9 老师人很好，专项满分很容易   体育部
   百分制/绩点制 每节课签到 90-94/4.0 考试是颠球，高远球和发球，有时间就可以多考几次，难度不大，最后会有小游戏，给半个班的人赢了游戏的颠球考试满分 少 一分钟或者连续颠球四十五个，连续十个高远球，连续十个发球 体育部
   百分制/绩点制 点名 80-84/3.0-3.4 老师人帅又超级好 上课教一些初级动作 发球，高远球，颠球 体育部
   百分制/绩点制 点名 95+ 老师很亲切，能学到一点羽毛球初级知识 平时没任务，但私底下自己得练 一分钟颠球，发球和击高远球3项 体育部
  秦博奥 百分制/绩点制 偶尔点名 80-84/3.0-3.4 讲得很好能学到真东西，但是考核不算太轻松  最后几节课集中考，得大部分分不难，但满分需要练习 体育部
   百分制/绩点制 点名 85-89/3.5-3.9 老师挺能捞的，期末还有比赛加分项目 无 高远，颠球，发球，还是要多练，但老师会很有耐心教 体育部
   百分制/绩点制 一学期大概点过5次左右名 90-94/4.0 老师授课认真,确实学到了东西,课堂比较轻松 自己课下练习考试内容,无强制要求 考核颠球发球高远球,会给多次机会,难度是有的但老师给分不错 体育部
   百分制/绩点制 偶尔点名 95+ 秦老师人很好，课上可以学到很多东西，对体能和敏捷性也有所锻炼。 无 发球、颠球、打高远球，有点羽毛球基础的话很容易拿到高分。 体育部
   百分制/绩点制 4-5次抽查签到，固定全班点名 未出分 羽毛球基础知识，老师人很好，教学很细心，会帮助打的不好的同学纠正姿势 主要是练习，难度一般，看自觉，无强制性规定，拍照截图发群有加分 期末组织团体赛，采用黄金联赛制，随机分配4组，前三组分别加3，2，0.5分，最后一组不加分,项目结课，占45分，发球20分，高远球20分，颠球5分，占用三节课及以上进行测试，发球和颠球比较简单，高远球较难,颠球：一分钟颠球不掉落即可，该项目只有5分和0分的差距，考试次数不限,发球：分为10分技术动作分与10分结果分。发至两条底线之间，对侧落点，10进8结果满分，有一次补考机会,高远球：同上，无需对侧落点，10进8结果满分，无补考机会,PS：如果打的差没进边线老师也会算的哦 体育部
  郑磊 百分制/绩点制 有点名 80-84/3.0-3.4 不错的体育课，能学到好多东西，每节课都有自由活动时间  颠球、发高远球 体育部
   百分制/绩点制 点名 未出分 讲课比较小声，会训练一些基础动作。不太抓迟到。期末考试要求不严，最后会有回答上课时讲授内容加分的机会 无平时任务 高远球发10个，8个满分，4个及格。发球10个，8个满分，4个及格。颠球1分钟满分。 体育部
   百分制/绩点制 点名 95+ 抖音搜索@打羽毛球的郑老师。正常教羽毛球技巧。 / 高远球发球10进8满分，垫球1分钟，男女标准不同 体育部
   百分制/绩点制 每节课都点名 90-94/4.0 老师教得挺专业的,但是羽毛球主要靠自己练 没有基础的话,平时不练很难满分,高远球比较难 满分标准：高远球发10过8,发球发10过8（要换边）过是指过对面底线（？）,颠球1min不掉 体育部
   百分制/绩点制 偶尔 85-89/3.5-3.9 老师很温柔 平时可能会练一练，考试项目略难 发球颠球高远，无限补考 体育部
 羽毛球高级 秦博奥 百分制/绩点制 点名 90-94/4.0 每节课都点名，挺好玩的，有点累，给分很好 课上练习,课后无,临近期末有小队比赛 对打高远球十四个满分（一来一回是一个） 体育部
   百分制/绩点制 点名 85-89/3.5-3.9 老师人很好，打羽毛球的技能可以提高一些，但是授课内容有难度 上课练习发球以及考试内容、步法（有点累但是挺好玩的） 1.发球，2.吊球杀球选一个（大部分人都选吊球），这些对于小白来说有难度，即使个数够了，老师可能还会扣一分动作分。3.比赛，会分四个小组，每组轮流比赛，获胜队伍有加分，没有也不扣分。课下老师也会鼓励去球场练习 体育部
  刘翔宇 百分制/绩点制 每节课点名 85-89/3.5-3.9 老师人很好 如果会羽毛球基本不用课下练习 颠球、发球、接球，并且有多次机会，大概有50%的人能够得满专项分数 体育部
   百分制/绩点制 每周点名 90-94/4.0 老师上课很好！非常用心！给分非常好！ 有基础的话不会占用太多时间 不太难，老师非常好！无脑冲！！ 体育部
   百分制/绩点制 点名 75-79/2.5-2.9 老师授课认真负责，主要是羽毛球入门 平时不太难，课上也会有时间对打or双打 一分钟颠球+接发高远球（指定位置）+发球（指定位置），整体难度不大，但球感弱的同学还有运动天赋欠缺的同学会感觉有点吃力，可以课下用功加练 体育部
  郑磊 百分制/绩点制 点名 85-89/3.5-3.9 老师讲的很全，课上主要时间自己练，学了很多 平时没有什么任务，就是练发球和高远球 考发球，高远球，颠球，发球发高远，女生标准比较简单，男生要求打在两条底线之间 体育部
   百分制/绩点制 点名 90-94/4.0 老师讲课内容生动，可以学到挺多东西，课堂氛围挺好，羽毛球场馆环境很好 上课内容不会很难 会考网前发小球，吊球等，还会考战术 体育部
   百分制/绩点制 点名 80-84/3.0-3.4 老师人挺幽默，男女要求有区别 平时很轻松，没有什么考核 期末最后三节课考试，考试有难度，慎重 体育部
 中国象棋初级 商思源 百分制/绩点制 看人数签到 未出分 讲得非常清楚而精彩，循循善诱 较少 考试,题目大多是上课讲过的 体育部
   百分制/绩点制 每节课创高位置签到 80-84/3.0-3.4 老师讲得很好很细 期中考试考经典残局，老师给内容回去练十分钟左右就行 老师给二十几个残局范围，抽五六个考，得好好背，背了分就还好，其他题没有范围，最后一题难一点 体育部
   百分制/绩点制 每节课上创高签到，人齐免签 75以下/2.5以下 内容很充实，学到了一些想起基本技巧 有期中期末考试和创高测试，期中出一道题平板下，期末手写题目，主要来自上课发的练习题，大概7.8道 期末手写题目，主要来自上课发的练习题，从30道题左右抽大概7.8道 体育部
 中国象棋高级  百分制/绩点制 次次点名 85-89/3.5-3.9 老师很好，但是最终考核有象棋棋谱，需要背，可能有点难 没有任务 会考棋谱和固定的一些连招 体育部
   百分制/绩点制 签到 90-94/4.0 老师特别温柔，只要跟着学就能高分 课下需要自己练习和背谱子，不算太累 闭卷考试，背棋谱和自由发挥 体育部
   百分制/绩点制 次次点名 75-79/2.5-2.9 难的一批 无 下棋 体育部
 足球初级 吴立迎 百分制/绩点制 点名，考勤查的严 95+ 考试简单给分好，大多数人专项满分   体育部
   百分制/绩点制 有点名，超过几次未到扣考勤分 85-89/3.5-3.9 老师平易近人接地气，也讲了很多足球基本知识，新人友好 无 期末考核，一项简单一项难，找好搭子自己认真练过不难 体育部
   百分制/绩点制 每节课都点名，缺勤一次扣1分 90-94/4.0 授课内容很丰富，考核很简单，传球和运球过杆 会教一些足球技巧，学不会也没关系（ 两人互传，运球过杆，0基础也能满分 体育部
   百分制/绩点制 点名 80-84/3.0-3.4 避雷 考试还行，挺好考 考试还行，挺好考 体育部
  赵润新 百分制/绩点制 每节课点名 90-94/4.0 老师和蔼，有两次考试机会，上课不是很累。  两个人脚弓传球1分钟20个满分，男生距离要求远一些；绕杆，女生满分秒数放宽4秒。脚弓传球找一个基础比较好的搭档很容易满分；绕杆的话，每节课会给时间练习考核内容，抓紧上课时间练也足够了 体育部
 花式跳绳 郭汶豪 百分制/绩点制 每节课点名 85-89/3.5-3.9 老师特别好每节课就是练习固定的动作，专项一般最低44 每节课练固定动作 内容就是跳一段一分钟的花式跳绳，动作大概七八个有重复，很简单，但是需要课后小组一起练习，最终期末小组五六个人一起跳 体育部
   百分制/绩点制 点名 95+ 特别好,老师很温柔,虽然要求说的严格,但是考试不严格 几乎没有 一套1分钟的组合跳,期末几天要私下练习,不难 体育部
   百分制/绩点制 点名 90-94/4.0 先教授跳绳的一二三级动作，老师很好很耐心 不难，老师会让经常休息 6-8人一组跳绳，大概一分钟，不断就满分 体育部
   百分制/绩点制 每节课都点名 未出分 老师很平易近人，也很有耐心，上课基本上不会累，老师会给足休息时间，平时分只要每节课都来，没有无故缺席就能拿满，不用自己准备跳绳，上课会统一发，但是如果是自己课外练习还是要自己买 基本所有的人物都可以在上课的时候完成，不用在课外额外练习 分小组展示一段花式跳绳操，每个人独立评分，给分很大方 体育部
 重剑初级 韩轩承 百分制/绩点制 老师有的时候不点名，但是会数一下人数 90-94/4.0 老师特别好,好拿分 无 简单 体育部
   百分制/绩点制 每节课查人数，但可以见习（不扣请假分但要在旁边看着不能玩手机） 85-89/3.5-3.9 老师幽默，上课要拉筋、体育馆里面跑两圈，平时训练不难，零基础没问题 训练 规定时间内做动作和打实战，都能过 体育部
   百分制/绩点制 点名 95+ 老师不严，课程挺好玩的。专项考核45分，大部分人42分以上，26人里大概7、8个满分，难度不大。课后不用练习，每节课都会复习。考核也有两次机会  三米刺靶、五米刺靶。前者绝大多数人满分，分值30分；后者部分人满分，分值15分 体育部
   百分制/绩点制 人少，很容易能看出来人不全，人不全的时候会点名确定没来上课的人 未出分 基础教学+实战，老师长得帅，也很幽默，请假的话假条可以后面补上 上课训练强度还好，每节课前拉伸必不可少，坐位体前屈成绩不好的可以考虑报重剑 3米刺靶+5米刺靶，倒数第三、第二周每节课考一项，最后一节课分两批人打实战，胜的一方每人5米刺靶加1个，考核难度不是很高，但需要注意动作的规范性 体育部
   百分制/绩点制 节节课会点名 80-84/3.0-3.4 开始讲击剑史，之后就一节课练习步伐一节课实战 平时按时到就行了，没什么要求 三米刺靶和五米刺靶，占用时间很少，三米刺靶简单，五米刺靶有些难度。最后一节会团体赛，赢得一方加一分 体育部
  谢玉波 百分制/绩点制 点名 85-89/3.5-3.9 老师很有意思，上课好玩 正常学习重剑 3米和5米刺靶，满分有点难，高分不难 体育部
   百分制/绩点制 每节课点名 80-84/3.0-3.4 老师很幽默，课程很好玩 上课比较轻松 3米刺靶，5米刺靶 体育部
   百分制/绩点制 节节点到 75以下/2.5以下 老师风趣幽默，学到的东西也很有意思 前面主要是一些基础知识的教学，后面就是每隔一次课打一次实战，其他时间练习 考三米刺靶和五米刺靶，三米刺靶一分钟刺25个满分，五米刺靶一分钟15个满分，刺中一个算一分，难度算低的，我们班最低也拿了35分，我体育成绩分低是因为体测太低了，专业分我是拿了38分的 体育部
   百分制/绩点制 每节课点名 未出分 老师天津人上课像讲相声 无 三米刺靶，五米刺靶，大部分人都满分 体育部
   百分制/绩点制 有签到 90-94/4.0 老师特别认真负责，课堂很幽默活泼 课上内容不多，也容易掌握 三米和五米刺靶，难度不大 体育部
   百分制/绩点制 会进行点名签到 95+ 非常有意思的课，老师非常体贴，上课很用心，超级神课 会进行一些简单练习，会有实战，一般情况是这两个交替来进行，很有意思 两次考试，第一次是三米刺靶，第二次五米刺靶，比较轻松 体育部
 滑冰与轮滑（轮滑球） 郭露阳 百分制/绩点制 每节课都有点名和签到 95+ 老师很幽默，有轮滑基础的给分很好 无 有基础的很好拿满 体育部
   百分制/绩点制 每节课点名，请一次假扣一分平时分，不论理由 90-94/4.0 可以学到比较标准的轮滑的，核心锻炼到了。老师是专业的滑冰运动员，挺年轻的，氛围挺轻松。每节课先热身、再换鞋、自己滑一会儿，然后教一些新技能。大家好像本来都会滑的。 没什么压力，课上的练习足够应付考试。教室里有提供鞋子和护具，但也可以自己买。 正滑和倒滑，需要一个比较快的速度。正滑是8字绕圈，倒滑是直线。每个人有至少3次机会吧。 体育部
   百分制/绩点制 每节课点名 80-84/3.0-3.4 上课学基础动作和技巧动作，老师集体教完之后就是自己练习，老师不太管，随机纠正动作，老师人很好，教的很好 可能上课学的不太好的话需要课下练，大部分都不需要 正滑和倒滑，比平时要求松一点，有技术动作和速度分，大概一半同学满分，除了平衡能力特别差的，其他的基本也只扣一点点 体育部
 太极功夫扇 孙晓梅 百分制/绩点制 每节课点名或者签到 90-94/4.0 老师人挺好,这门课能认识很多新朋友 每周要拍小组视频 小组共同展示太极功夫扇 体育部
   百分制/绩点制 每节课点名 80-84/3.0-3.4 学一套太极功夫扇动作，初期有点累，老师比较严格 有作业，一学期一到两次，把小组练习视频发在群里 个人考核10分基本上给满。小组创编35分,大部分扣了一两分。 体育部
   百分制/绩点制 点名 95+ 老师特别认真，给分也很好 有一定难度，作业很少 个人展示+小组展示 体育部
 气排球 王娟 百分制/绩点制 点一两次吧 95+ 老师特别特别好,起不来床迟到什么的都没事 任务简单 考核简单 体育部
   百分制/绩点制 签到 90-94/4.0 老师人不错，教的认真 平时有一个考察：两人组队，两人来回颠球20个。 期末是各组打比赛，按输赢情况给分，最低20分。 体育部
  杨洁 百分制/绩点制 位置签到 90-94/4.0 老师人好，不难，不累 五次课下小组练习可以加平时分 对传对垫基本都是满分，小组比赛分数也很高，每个名次只差一分 体育部
 体育保健VI 朱家琪 百分制/绩点制 没点过过名 90-94/4.0 老师讲的挺好，但有点难了，没基础的可能听不太懂 无，轻松 两人一组下棋 体育部
   百分制/绩点制 签到 95+ 很好的老师给分也不错 基本没任务 正常考试 体育部
